Yatate,Hajime,Hajime Yatate,No,x,,,-,N/A,,,,,
Yazawa,Ai,Ai Yazawa,No,x,,,-,N/A,,,,,
Yokai,Kozo,Kozo Yokai,No,x,,,children's illustration,1965,,,,,
Yoshitoyo,Fujii,Fujii Yoshitoyo,No,x,,,-,1968,Death year could not be found. Year is 100 years from birth in 1868,,,,
Yoshiyasu,Tamura,Tamura Yoshiyasu,No,x,,,-,N/A,,,,,
Youll,Paul,Paul Youll,No,x,,,-,N/A,,,,,
Younan,Ramses,Ramses Younan,No,x,,,-,1966,,,,,
Zabrocki,Darek,Darek Zabrocki,No,x,,,-,N/A,,,,,
Zacherle,Bonnie,Bonnie Zacherle,No,x,,,-,N/A,,,,,
Zand,Amir,Amir Zand,No,x,Yes,x,"sci-fi, digital, vibrant",N/A,,,,,
Zangana,Haifa,Haifa Zangana,No,x,,,-,N/A,,,,,
Zaragoza,Gilberto Soren,Gilberto Soren Zaragoza,No,x,,,-,N/A,,,,,
Zawadzki,Dariusz,Dariusz Zawadzki,No,x,No,x,-,N/A,,,,,
Zerbe,Karl,Karl Zerbe,No,x,,,-,1972,,,,,
Ziewe,Jurgen,Jurgen Ziewe,No,x,,,-,N/A,,,,,
Ziraldo,Lorena,Lorena Ziraldo,No,x,,,-,N/A,Has effect but artist's style not represented,,,,
Ziraldo,N/A,N/A Ziraldo,No,x,,,-,N/A,AKA Ziraldo Alves Pinto; has effect but artist's style not represented,,,,
Zürn,Unica,Unica Zürn,No,x,,,-,1970,,,,,
Скижали-Вейс,Артур,Артур Скижали-Вейс,,x,,,-,1980,AKA Arthur Skizhali-Weiss,,,,
Shinsui,Ito,Ito Shinsui,,x,,,,1972,,,,,
Shiraga,Kazuo,Kazuo Shiraga,,x,,,,2008,,,,,
Shortridge,Stephen,Stephen Shortridge,,x,,,,N/A,,,,,
Sidar,Ebru,Ebru Sidar,,x,,,,N/A,,,,,
Smith,Rodney,Rodney Smith,,x,,,,2016,,,,,
Smith,Samantha Keely,Samantha Keely Smith,,x,,,,N/A,,,,,
Sohlberg,Harald,Harald Sohlberg,,x,,,,1935,,,,,
Soleri,Paolo,Paolo Soleri,,x,,,,2013,,,,,
Soulages,Pierre,Pierre Soulages,,x,,,,N/A,,,,,
Sparre,Kylli,Kylli Sparre,,x,,,,N/A,,,,,
Spencer,Jack,Jack Spencer,,x,,,,N/A,,,,,
Spencer,Stanley,Stanley Spencer,,x,,,,1959,,,,,
Stuck,Franz,Franz Stuck,,x,,,,1928,,,,,
Styrsky,Jindrich,Jindrich Styrsky,,x,,,,1942,,,,,
Sugar,Rebecca,Rebecca Sugar,,x,,,,N/A,,,,,
Sughi,Alberto,Alberto Sughi,,x,,,,2012,,,,,
Taaffe,Philip,Philip Taaffe,,x,,,,N/A,,,,,
Timmermans,Alex,Alex Timmermans,,x,,,,N/A,,,,,
Titcomb,Mary Bradish,Mary Bradish Titcomb,,x,,,,1927,,,,,
Weight,Carel,Carel Weight,,x,,,"cityscape, streetscape, scene",1997,,,,,
Wood,Wally,Wally Wood,,x,,,"sci-fi, comics",1981,,,,,
Wright,Paul,Paul Wright,,x,,,"portrait, figurativism, messy",N/A,,,,,
Ader,Bas Jan,Bas Jan Ader,,x,,,photography,1975,,,,,
Alaïa,Azzedine,Azzedine Alaïa,,x,,,fashion,2017,,,,,
Allain,Tony,Tony Allain,,x,,,"landscape, messy",N/A,,,,,
Altuzarra,Joseph,Joseph Altuzarra,,x,,,fashion,N/A,,,,,
Arno,Peter,Peter Arno,,x,,,"portrait, comics, cartoon",1968,,,,,
Arora,Manish,Manish Arora,,x,,,"fashion, vibrant, colorful",N/A,,,,,
Barbey,Bruno,Bruno Barbey,,x,,,photography,2020,,,,,
Beckham,Victoria,Victoria Beckham,,x,,,"fashion, personality",N/A,,,,,
Beene,Geoffrey,Geoffrey Beene,,x,,,fashion,2004,,,,,
Berardi,Antonio,Antonio Berardi,,x,,,fashion,N/A,,,,,
Bergey,Scott,Scott Bergey,,x,,,"portrait, messy",N/A,,,,,
Bernet,Jordi,Jordi Bernet,,x,,,"portrait, monochrome, comics",N/A,,,,,
Blake,Amanda,Amanda Blake,,x,,,whimsical,N/A,,,,,
Bourdin,Guy,Guy Bourdin,,x,,,"photography, fashion",1991,,,,,
Cinco,Michael,Michael Cinco,,x,,,fashion,N/A,,,,,
Clowes,Daniel,Daniel Clowes,,x,,,,N/A,,,,,
Coburn,Alvin Langdon,Alvin Langdon Coburn,,x,,,,1966,,,,,
Colen,Dan,Dan Colen,,x,,,,N/A,,,,,
Coll,Joseph Clement,Joseph Clement Coll,,x,,,,1921,,,,,
Cornellà,Joan,Joan Cornellà,,x,,,"comics, cartoon",N/A,,,,,
da Messina,Antonello,Antonello da Messina,,x,,,,1479,,,,,
da Rimini,Pietro,Pietro da Rimini,,x,,,,1350,,,,,
Danish,Dmitri,Dmitri Danish,,x,,,,N/A,,,,,
Dawson,Montague,Montague Dawson,,x,,,"landscape, seascape",1973,,,,,
Dior,Christian,Christian Dior,,x,,,"fashion, photography",1957,,,,,
Dorr,Nell,Nell Dorr,,x,,,"photography,",1988,,,,,
Erté,N/A,N/A Erté,,x,,,"fashion, art deco",1990,,,,,
Gaultier,Jean Paul,Jean Paul Gaultier,,x,,,fashion,N/A,,,,,
Head,Edith,Edith Head,,x,,,fashion,1981,,,,,
Herzog,Fred,Fred Herzog,,x,,,"photography, streetscape",2019,,,,,
Holcroft,John,John Holcroft,,x,,,,N/A,,,,,
Holland,Jim,Jim Holland,,x,,,,N/A,,,,,
Holler,Carsten,Carsten Holler,,x,,,,N/A,,,,,
Holloway,Lisa,Lisa Holloway,,x,,,,N/A,,,,,
Huyghe,Pierre,Pierre Huyghe,,x,,,,N/A,,,,,
Infante,Federico,Federico Infante,,x,,,figurativism,N/A,,,,,
Kenna,Michael,Michael Kenna,,x,,,,N/A,,,,,
King,Jessie M.,Jessie M. King,,x,,,"whimsical, children's illustration",1949,,,,,
Kolesov,Sergey,Sergey Kolesov,,x,,,"digital, graphic design",N/A,,,,,
Koma,David,David Koma,,x,,,fashion,N/A,,,,,
Kostabi,Mark,Mark Kostabi,,x,,,,N/A,,,,,
Kote,Josef,Josef Kote,,x,,,,N/A,,,,,
Lam,Derek,Derek Lam,,x,,,fashion,N/A,,,,,
Lanvin,Jeanne,Jeanne Lanvin,,x,,,fashion,1946,,,,,
Lepape,Georges,Georges Lepape,,x,,,,1971,,,,,
Louis,Morris,Morris Louis,,x,,,,1962,,,,,
Lourenço,Didier,Didier Lourenço,,x,,,,N/A,,,,,
Lurie,John,John Lurie,,x,,,,N/A,,,,,
Maser,N/A,Maser,,x,,,"street art, graffiti, vibrant",N/A,,,,,
McNaught,Jon,Jon McNaught,,x,Yes,x,"cartoon, flat colors, high contrast, clean",N/A,,,,,
McNeal,Kevin,Kevin McNeal,,x,Yes,x,"photography, landscape",N/A,,,,,
McQueen,Alexander,Alexander McQueen,,x,Yes,x,"fashion, photography, whimsical",2010,,,,,
Meese,Jonathan,Jonathan Meese,,x,Yes,x,"colorful, messy, installation",N/A,,,,,
Milhazes,Beatriz,Beatriz Milhazes,,x,,,"abstract, colorful, geometric",N/A,,,,,
Miyajima,Tatsuo,Tatsuo Miyajima,,x,Yes,x,"installation, sculpture",N/A,,,,,
Moll,Carl,Carl Moll,,x,Yes,x,"art nouveau, impressionism, scene",1945,,,,,
Naughton,James,James Naughton,,x,,,"landscape, scene",N/A,,,,,
Petty,George,George Petty,,x,,,"portrait, figurativism",1975,,,,,
Pilotto,Peter,Peter Pilotto,,x,,,fashion,N/A,,,,,
Safin,Marat,Marat Safin,,x,Yes,x,"photography, portrait",N/A,,,,,
Safronow,Wlad,Wlad Safronow,,x,Yes,x,"portrait, colorful, abstract, angular",N/A,,,,,
Sarnoff,Arthur,Arthur Sarnoff,,x,Yes,x,"scene, realism",2000,,,,,
Scholder,Fritz,Fritz Scholder,,x,Yes,x,"abstract, expressionism, portrait",2005,,,,,
Siqueiros,David Alfaro,David Alfaro Siqueiros,,x,Yes,x,"realism, scene",1974,,,,,
Siskind,Aaron,Aaron Siskind,,x,Yes,x,"photography, monochromatic",1991,,,,,
Sisley,Alfred,Alfred Sisley,,x,Yes,x,"impressionism, landscape, portrait",1899,,,,,
Somov,Konstantin,Konstantin Somov,,x,,-,,1939,,,,,
Sonrel,Elisabeth,Elisabeth Sonrel,,x,,-,,1953,,,,,
Sorrenti,Davide,Davide Sorrenti,,x,,-,,1997,,,,,
Sorrenti,Mario,Mario Sorrenti,,x,,-,,N/A,,,,,
Stevens,Alfred,Alfred Stevens,,x,Yes,x,"portrait, scene, impressionism, realism",1906,,,,,
Suh,Do Ho,Do Ho Suh,,x,,-,,N/A,,,,,
Sullivan-Beeman,Deirdre,Deirdre Sullivan-Beeman,,x,,-,,N/A,,,,,
Therrien,Robert,Robert Therrien,,x,,,installation,2019,,,,,
Tomanek,Jeanie,Jeanie Tomanek,,x,,,surrealism,N/A,,,,,
Cardin,Pierre,Pierre Cardin,,x,,,"fashion, geometric",2020,,,,,
Cavalli,Roberto,Roberto Cavalli,,x,,,fashion,N/A,,,,,
Cazneaux,Harold,Harold Cazneaux,,x,Yes,x,"photography,",1953,,,,,
Chang,Temmie,Temmie Chang,,x,Yes,x,"character, cartoon",N/A,,,,,
Chen,Bo,Bo Chen,,x,No,x,fantasy,N/A,,,,,
Cheret,Jules,Jules Cheret,,x,No,x,,1932,,,,,
Chiang,Cliff,Cliff Chiang,,x,Yes,x,"comics, clean, scene",N/A,,,,,
Choultse,Ivan Fedorovich,Ivan Fedorovich Choultse,,x,Yes,x,"landscape, realism, luminism",1939,,,,,
Cloonan,Becky,Becky Cloonan,,x,Yes,x,"comics, dark, detailed, monochromatic",N/A,,,,,
Closterman,John,John Closterman,,x,No,x,,1711,,,,,
Clottey,Serge Attukwei,Serge Attukwei Clottey,,x,Yes,x,"installation, photography, sculpture, melanin",N/A,,,,,
Colla,Eddie,Eddie Colla,,x,No,x,,N/A,,,,,
Coomber,Yvonne,Yvonne Coomber,,x,Yes,x,"colorful, whimsical, pointillism",N/A,,,,,
Cope,Nicholas Alan,Nicholas Alan Cope,,x,,,"photography, monochrome, dark, surrealism",N/A,,,,,
Coppedge,Fern Isabel,Fern Isabel Coppedge,,x,Yes,x,"landscape, impressionism",1951,,,,,
Correll,Gemma,Gemma Correll,,x,Yes,x,"cartoon, flat colors, high contrast",N/A,,,,,
Cortright,Petra,Petra Cortright,,x,Yes,x,"expressionism, messy, vibrant",N/A,,,,,
Cotman,John Sell,John Sell Cotman,,x,Yes,X,"landscape, seascape, romanticism",1842,,,,,
Cotton,Olive,Olive Cotton,,x,Yes,x,"photography, monochromatic, still life, portrait",2003,,,,,
Cragg,Tony,Tony Cragg,,x,Yes,x,sculpture,N/A,,,,,
Craig-Martin,Michael,Michael Craig-Martin,,x,Yes,x,"colorful, graphic design, flat colors, high contrast",N/A,,,,,
Crome,John,John Crome,,x,Yes,x,"landscape, romanticism",1821,,,,,
Crook,PJ,PJ Crook,,x,Yes,x,"scene, detailed, surrealism",N/A,,,,,
Cropsey,Jasper Francis,Jasper Francis Cropsey,,x,Yes,x,"landscape, luminism",1900,,,,,
Crosby,Njideka Akunyili,Njideka Akunyili Crosby,,x,Yes,x,"scene, detailed, melanin, collage",N/A,,,,,
Diefenbach,Karl Wilhelm,Karl Wilhelm Diefenbach,,x,,,landscape,1913,,,,,
Drossin,Jessica,Jessica Drossin,,x,Yes,x,"photography, portrait, magic realism",N/A,,,,,
Dubbeldam,Ton,Ton Dubbeldam,,x,Yes,x,"pointillism, luminism, landscape, vibrant",N/A,,,,,
Eitel,Tim,Tim Eitel,,x,,,figurativism,N/A,,,,,
Grossmann,David,David Grossmann,,x,,,"landscape, nature",N/A,,,,,
Harding,Angela,Angela Harding,,x,,,"nature, animals, whimsical",N/A,,,,,
Hearld,Mark,Mark Hearld,,x,,,"nature, animals, whimsical",N/A,,,,,
Hegman,Cathy,Cathy Hegman,,x,,,"portrait, figurativism, messy",N/A,,,,,
Heiderich,Matthias,Matthias Heiderich,,x,,,,N/A,,,,,
Holbein the Younger,Hans,Hans Holbein the Younger,,x,Yes,x,"renaissance, portrait",1543,,,,,
Hollein,Hans,Hans Hollein,,x,,,architecture,2014,,,,,
Howie,Malcolm,Malcolm Howie,,x,No,x,"flowers, watercolor, nature",1936,,,,,
Ackermann,Haider,Haider Ackermann,,x,,,fashion,N/A,,,,,
Armani,Giorgio,Giorgio Armani,,x,,,fashion,N/A,,,,,
Balmain,Pierre,Pierre Balmain,,x,,,fashion,1982,,,,,
Bautista,Chiara,Chiara Bautista,,x,Yes,x,"fantasy, scene, dark, whimsical",N/A,,,,,
Bozic,Tiffany,Tiffany Bozic,,x,Yes,x,"nature, surrealism, animals, detailed",N/A,,,,,
Brown,Trevor,Trevor Brown,,x,Yes,x,"pop art, whimsical, horror",N/A,,,,,
Chalayan,Hussein,Hussein Chalayan,,x,,,fashion,N/A,,,,,
Cru,Etam,Etam Cru,,x,Yes,x,"street art, portrait, graffiti",N/A,,,,,
de Givenchy,Hubert,Hubert de Givenchy,,x,,,fashion,2018,,,,,
de la Renta,Oscar,Oscar de la Renta,,x,,,fashion,2014,,,,,
de Vincenzo,Marco,Marco de Vincenzo,,x,,,fashion,N/A,,,,,
Eaton,Tristan,Tristan Eaton,,x,Yes,x,"graphic design, street art, collage, vibrant",N/A,,,,,
English,Ron,Ron English,,x,Yes,x,"pop art, street art",N/A,,,,,
Ferretti,Alberta,Alberta Ferretti,,x,,,fashion,N/A,,,,,
Feurer,Hans,Hans Feurer,,x,,,"fashion, photography",N/A,,,,,
Franchi,Elisabetta,Elisabetta Franchi,,x,,,fashion,N/A,,,,,
Freeny,Jason,Jason Freeny,,x,,,"pop art, surrealism",N/A,,,,,
Gaffrey,Justin,Justin Gaffrey,,x,Yes,x,"sculpture, landscape, vibrant",N/A,,,,,
Galliano,John,John Galliano,,x,,,fashion,N/A,,,,,
Gauld,Tom,Tom Gauld,,x,,,"comics, cartoon",N/A,,,,,
Ghirri,Luigi,Luigi Ghirri,,x,,,"photography, scene",1992,,,,,
Giorgini,Ale,Ale Giorgini,,x,,,"cartoon, graphic design",N/A,,,,,
Gray,Alasdair,Alasdair Gray,,x,,,"scene, detailed",2019,,,,,
Gruau,René,René Gruau,,x,,,"portrait, fashion",2004,,,,,
Gursky,Andreas,Andreas Gursky,,x,,,photography,N/A,,,,,
Gurung,Prabal,Prabal Gurung,,x,,,fashion,N/A,,,,,
Gwaltney,Chris,Chris Gwaltney,,x,,,"figurativism, messy",N/A,,,,,
Hobeika,Georges,Georges Hobeika,,x,,,fashion,N/A,,,,,
Holden,Edith,Edith Holden,,x,,,"watercolor, nature, animals",1920,,,,,
Howitt,Alex,Alex Howitt,,x,Yes,x,"photography, monochromatic, animals, dark, scene",N/A,,,,,
Howorth,Ian,Ian Howorth,,x,Yes,x,"photography, scene, still life",N/A,,,,,
Huang,Shilin,Shilin Huang,,x,Yes,x,"fantasy, character",N/A,,,,,
Hughes,Adam,Adam Hughes,,x,Yes,x,"comics, character, scene",N/A,,,,,
Hughes,Jack,Jack Hughes,,x,Yes,x,"high contrast, vibrant, portrait, scene, flat colors",N/A,,,,,
Hughes,Nicholas,Nicholas Hughes,,x,Yes,x,"photography, dark, landscape",2009,,,,,
Hughes,Talbot,Talbot Hughes,,x,Yes,x,"romanticism, scene, portrait",1942,,,,,
Hume,Gary,Gary Hume,,x,Yes,x,"abstract, flat colors",N/A,,,,,
Hurrell,George,George Hurrell,,x,Yes,x,"photography, portrait",1992,,,,,
Ishida,Sui,Sui Ishida,,x,Yes,x,"manga, dark, messy",N/A,,,,,
Kane,Christopher,Christopher Kane,,x,,,fashion,N/A,,,,,
Karan,Donna,Donna Karan,,x,,,fashion,N/A,,,,,
Kawakubo,Rei,Rei Kawakubo,,x,,,fashion,N/A,,,,,
Klein,Calvin,Calvin Klein,,x,,,fashion,N/A,,,,,
Koopman,Caia,Caia Koopman,,x,Yes,x,"pop art, surrealism, portrait, whimsical",N/A,,,,,
Kurtzman,Harvey,Harvey Kurtzman,,x,Yes,x,cartoon,1993,,,,,
Kustodiev,Boris,Boris Kustodiev,,x,Yes,x,"landscape, scene, realism, watercolor",1927,,,,,
Laboile,Alain,Alain Laboile,,x,Yes,x,"photography, monochromatic, scene",N/A,,,,,
Lachaise,Gaston,Gaston Lachaise,,x,No,x,sculpture,1935,,,,,
Lacroix,Christian,Christian Lacroix,,x,,,fashion,N/A,,,,,
Lang,Helmut,Helmut Lang,,x,,,fashion,N/A,,,,,
Lebasque,Henri,Henri Lebasque,,x,Yes,x,"impressionism, scene, landscape",1937,,,,,
Leclerc,Raynald,Raynald Leclerc,,x,No,x,,N/A,,,,,
Lee,Dion,Dion Lee,,x,,,fashion,N/A,,,,,
Lhuillier,Monique,Monique Lhuillier,,x,,,fashion,N/A,,,,,
Li,Jennis Cheng Tien,Jennis Cheng Tien Li,,x,,,"photography, digital art",N/A,,,,,
Mabille,Alexis,Alexis Mabille,,x,,,fashion,N/A,,,,,
MacDonald,Frances,Frances MacDonald,,x,Yes,x,"art nouveau, messy, symbolism, dark",1921,,,,,
Mackey,Stephen,Stephen Mackey,,x,Yes,x,"scene, surrealism, magic realism, whimsical",N/A,,,,,
Magill,Anne,Anne Magill,,x,,,"scene, dark",N/A,,,,,
Maillol,Aristide,Aristide Maillol,,x,No,x,sculpture,1944,,,,,
Makart,Hans,Hans Makart,,x,Yes,x,"scene, messy, detailed",1884,,,,,
Malmström,August,August Malmström,,x,,,"scene, landscape",1901,,,,,
Manalo,Michael Vincent,Michael Vincent Manalo,,x,Yes,x,"surrealism, photography, magic realism, scene",N/A,,,,,
Marras,Antonio,Antonio Marras,,x,,,fashion,N/A,,,,,
Manzanedo,Antonio J.,Antonio J. Manzanedo,,x,Yes,x,"fantasy, dark, character",N/A,,,,,
Marant,Isabel,Isabel Marant,,x,,,fashion,N/A,,,,,
Marx,Roberto Burle,Roberto Burle Marx,,x,,,"landscape, architecture",1994,,,,,
Mateus,Manuel Aires,Manuel Aires Mateus,,x,,,architecture,N/A,,,,,
McCartney,Stella,Stella McCartney,,x,,,fashion,N/A,,,,,
McCaw,Danny,Danny McCaw,,x,,,"figurativism, messy",N/A,,,,,
McCubbin,Frederick,Frederick McCubbin,,x,Yes,x,"impressionism, scene, landscape",1917,,,,,
Mckinstry,John,John Mckinstry,,x,Yes,x,"landscape, luminism",N/A,,,,,
Mellor,William,William Mellor,,x,,,,1931,,,,,
Belkina,Katerina,Katerina Belkina,,x,Yes,x,"photography, photorealism, portrait, scene",N/A,,,,,
McLellan,Alasdair,Alasdair McLellan,,x,Yes,x,"photography, portrait, fashion",N/A,,,,,
Mehretu,Julie,Julie Mehretu,,x,Yes,x,"expressionism, messy, abstract",N/A,,,,,
Messely,Johan,Johan Messely,,x,Yes,x,"landscape, still life, figurativism, impressionism",N/A,,,,,
Metlan,Anatoly,Anatoly Metlan,,x,No,x,,N/A,,,,,
Metsu,Gabriel,Gabriel Metsu,,x,Yes,x,"scene, portrait, still life, baroque",1667,,,,,
Metzker,Ray,Ray Metzker,,x,Yes,x,"photography, monochromatic, streetscape",2014,,,,,
Meyerowitz,Joel,Joel Meyerowitz,,x,Yes,x,"photography, scene, streetscape",N/A,,,,,
Middlebrook,Jason,Jason Middlebrook,,x,No,x,"sculpture, installation",N/A,,,,,
Milan,Dimitra,Dimitra Milan,,x,Yes,x,"portrait, messy, whimsical",N/A,,,,,
Millais,John Everett,John Everett Millais,,x,Yes,x,"realism, scene, portrait",1896,,,,,
Minter,Marilyn,Marilyn Minter,,x,Yes,x,"photography, portrait, photorealism, messy",N/A,,,,,
Minton,John,John Minton,,x,,,"scene, messy, colorful",1957,,,,,
Miralles,Januz,Januz Miralles,,x,Yes,x,"portrait, watercolor, low contrast, dark, monochromatic",N/A,,,,,
Mizuno,Junko,Junko Mizuno,,x,Yes,x,"manga, colorful, whimsical",N/A,,,,,
Moneo,Rafael,Rafael Moneo,,x,,,architecture,N/A,,,,,
Monsted,Peder Mork,Peder Mork Monsted,,x,Yes,x,"landscape, scene, realism",1941,,,,,
Moore,Frank Montague,Frank Montague Moore,,x,Yes,x,"landscape, impressionism",1967,,,,,
Mora,Antonio,Antonio Mora,,x,Yes,x,"photography, portrait, monochromatic, landscape, surrealism",N/A,,,,,
Moran,Earl,Earl Moran,,x,,,"portrait, figurativism",1984,,,,,
Moser,Koloman,Koloman Moser,,x,Yes,x,"art nouveau, graphic design",1918,,,,,
Mosse,Richard,Richard Mosse,,x,Yes,x,"vibrant, colorful, photography, melanin, landscape, scene",N/A,,,,,
Mostyn,Thomas Edwin,Thomas Edwin Mostyn,,x,Yes,x,"landscape, still life, portrait, romanticism",1930,,,,,
Mould,David,David Mould,,x,Yes,x,"landscape, photography",N/A,At least 2 artists by this name,,,,
Mouly,Marcel,Marcel Mouly,,x,Yes,x,"abstract, fauvism, vibrant",2008,,,,,
Mugler,Thierry,Thierry Mugler,,x,,,"fashion, photography",2022,,,,,
Murad,Zuhair,Zuhair Murad,,x,,,fashion,N/Acl,,,,,
Murata,Yusuke,Yusuke Murata,,x,Yes,x,manga,N/A,,,,,
Nervi,Pier Luigi,Pier Luigi Nervi,,x,,,architecture,1979,,,,,
Lee,Myoung Ho,Myoung Ho Lee,,x,Yes,x,"photography, installation, landscape",N/A,,,,,
Oshimi,Shuzo,Shuzo Oshimi,,x,Yes,x,"manga, messy, dark",N/A,,,,,
Pacaud,Julien,Julien Pacaud,,x,,,"collage, digital, surrealism",N/A,,,,,
Packham,Jenny,Jenny Packham,,x,,,fashion,N/A,,,,,
Page,Michael,Michael Page,,x,Yes,x,"colorful, vibrant, pop art, expressionism",N/A,,,,,
Paulin,Pierre,Pierre Paulin,,x,,,,2009,,,,,
Payne,Edgar,Edgar Payne,,x,,,"landscape, scene",1947,,,,,
Petrilli,Daria,Daria Petrilli,,x,Yes,x,"low contrast, whimsical, surrealism, portrait",N/A,,,,,
Pierneef,Jacob Hendrik,Jacob Hendrik Pierneef,,x,,,landscape,1957,,,,,
Prades,Simon,Simon Prades,,x,Yes,x,"digital, surrealism, whimsical",N/A,,,,,
Pugsley,Kate,Kate Pugsley,,x,,,"graphic design, cartoon, whimsical",N/A,,,,,
Rak,Natalia,Natalia Rak,,x,Yes,x,"street art, whimsical, colorful, portrait",N/A,,,,,
Rayburn,Tyler,Tyler Rayburn,,x,No,x,photography,N/A,,,,,
Relander,Christoffer,Christoffer Relander,,x,Yes,x,"photography, monochromatic, portrait, nature",N/A,,,,,
Rheims,Bettina,Bettina Rheims,,x,Yes,x,"photography, portrait, nudity",N/A,,,,,
Ricci,Nina,Nina Ricci,,x,,,fashion,1970,,,,,
Robertson,Donald,Donald Robertson,,x,,,"portrait, fashion",N/A,,,,,
Rocha,John,John Rocha,,x,,,fashion,N/A,,,,,
Rocha,Simone,Simone Rocha,,x,,,fashion,N/A,,,,,
Rodriguez,Robert,Robert Rodriguez,,x,,,"photography, film",N/A,,,,,
Rolland,Stéphane,Stéphane Rolland,,x,,,fashion,N/A,,,,,
Ronquillo,Fatima,Fatima Ronquillo,,x,Yes,x,"portrait, whimsical",N/A,,,,,
Rossi,Aldo,Aldo Rossi,,x,,,"architecture, graphic design",1997,,,,,
Rosso,Medardo,Medardo Rosso,,x,Yes,x,sculpture,1928,,,,,
Rykiel,Sonia,Sonia Rykiel,,x,,,fashion,2016,,,,,
Saab,Elie,Elie Saab,,x,,,fashion,N/A,,,,,
Sack,Steve,Steve Sack,,x,Yes,x,cartoon,N/A,,,,,
Schaller,Alan,Alan Schaller,,x,,,,N/A,,,,,
Senatore,Edmondo,Edmondo Senatore,,x,Yes,x,"photography, monochromatic, portrait",N/A,,,,,
Sergeenko,Ulyana,Ulyana Sergeenko,,x,,,fashion,N/A,,,,,
Serra,Richard,Richard Serra,,x,Yes,x,"sculpture, installation",N/A,,,,,
Sérusier,Paul,Paul Sérusier,,x,Yes,x,"abstract, landscape, scene",1927,,,,,
Severin,Marie,Marie Severin,,x,Yes,x,"comics, character, detailed",2018,,,,,
Severini,Gino,Gino Severini,,x,Yes,x,"angular, abstract",1966,,,,,
Sheri,Irene,Irene Sheri,,x,Yes,x,"portrait, impressionism",N/A,,,,,
Sheridan,Duffy,Duffy Sheridan,,x,Yes,x,"portrait, photorealism",N/A,,,,,
Signac,Paul,Paul Signac,,x,Yes,x,"impressionism, scene, pointillism, landscape",1935,,,,,
Siyah-Kalem,Mehmed,Mehmed Siyah-Kalem,,x,No,x,,1550,Death date not known.,,,,
Siza,Álvaro,Álvaro Siza,,x,Yes,x,architecture,N/A,,,,,
Slimane,Hedi,Hedi Slimane,,x,,-,,N/A,,,,,
Sloane,John,John Sloane,,x,,-,,1951,,,,,
Smallwood,Elly,Elly Smallwood,,x,,-,,N/A,,,,,
Smart,Jeffrey,Jeffrey Smart,,x,,-,,2013,,,,,
Smith,Jeff,Jeff Smith,,x,,-,,N/A,,,,,
Solimena,Francesco,Francesco Solimena,,x,Yes,x,"baroque, detailed, scene",1747,,,,,
Solomon,Barbara Stauffacher,Barbara Stauffacher Solomon,,x,,-,,N/A,,,,,
Soth,Alec,Alec Soth,,x,Yes,x,"photography, monochromatic, scene",N/A,,,,,
Soto,Jeff,Jeff Soto,,x,,-,,N/A,,,,,
Spilliaert,Leon,Leon Spilliaert,,x,,-,,1946,,,,,
Spiros,Dmitry,Dmitry Spiros,,x,,-,,N/A,,,,,
Spratt,Sam,Sam Spratt,,x,,-,,N/A,,,,,
Springer,Cornelis,Cornelis Springer,,x,Yes,x,"landscape, architecture, cityscape",1891,,,,,
Staelens,Christophe,Christophe Staelens,,x,,-,,N/A,,,,,
Staprans,Raimonds,Raimonds Staprans,Yes,x,,-,,N/A,,,,,
Steen,Jan,Jan Steen,Yes,x,,-,,1679,,,,,
Steir,Pat,Pat Steir,Yes,x,,-,,N/A,,,,,
Sully,Thomas,Thomas Sully,Yes,x,,-,,1872,,,,,
Sung,Janice,Janice Sung,No,x,,-,,N/A,,,,,
Surfleet,Leanne,Leanne Surfleet,No,x,Yes,x,"photography, dark, portrait",N/A,,,,,
Takahashi,Hiroyuki-Mitsume,Hiroyuki-Mitsume Takahashi,No,x,Yes,x,"colorful, portrait, anime, detailed",N/A,,,,,
Tobey,Mark,Mark Tobey,Yes,x,,-,,1976,,,,,
Ueno,Yosuke,Yosuke Ueno,No,x,,-,,N/A,,,,,
Underwood,George,George Underwood,Yes,x,,-,,N/A,,,,,
Vickery,Charles,Charles Vickery,No,x,,,"landscape, seascape",1998,,,,,
Vivanco,Kelly,Kelly Vivanco,Yes,x,,-,,N/A,,,,,
Volegov,Vladimir,Vladimir Volegov,Yes,x,Yes,x,"scene, portrait, landscape",N/A,,,,,
Wrona,Angelina,Angelina Wrona,Yes,x,,-,,N/A,,,,,
Zare,Hossein,Hossein Zare,Yes,x,,,"photography, surrealism",N/A,,,,,
Zouravliov,Vania,Vania Zouravliov,Yes,x,,-,,N/A,,,,,
Stuart,Jill,Jill Stuart,Yes,x,,,fashion,N/A,,,,,
Sui,Anna,Anna Sui,Yes,x,,,fashion,N/A,,,,,
Taeuber-Arp,Sophie,Sophie Taeuber-Arp,Yes,x,,,"abstract, geometric",1943,,,,,
Takemasa,Ryo,Ryo Takemasa,Yes,x,,,graphic design,N/A,,,,,
Tangye,Howard,Howard Tangye,Yes,x,,,"portrait, figurativism, messy",N/A,,,,,
Temperley,Alice,Alice Temperley,Yes,x,,,fashion,N/A,,,,,
Ungaro,Emanuel,Emanuel Ungaro,Yes,x,,,fashion,2019,,,,,
Vaccarello,Anthony,Anthony Vaccarello,Yes,x,,,fashion,N/A,,,,,
